,Date,Open,High,Low,Close Price,Volume
50,1981-02-25,0.08699850738048553,0.08742916348362538,0.08699850738048553,0.08699850738048553,19488000
51,1981-02-26,0.08829048275947571,0.08872114461933586,0.08829048275947571,0.08829048275947571,10841600
52,1981-02-27,0.09130588173866272,0.09216719982764453,0.09130588173866272,0.09130588173866272,14761600
53,1981-03-02,0.09173653274774551,0.09216718886587395,0.09173653274774551,0.09173653274774551,11760000
54,1981-03-03,0.09087523423059665,0.09087523423059665,0.09044457226991653,0.09044457226991653,16172800
55,1981-03-04,0.09001310674024827,0.09001310674024827,0.08958245068788528,0.08958245068788528,13708800
56,1981-03-05,0.08958244656044632,0.08958244656044632,0.0891517847776413,0.0891517847776413,5376000
57,1981-03-06,0.08915180072891082,0.08915180072891082,0.08829048275947571,0.08829048275947571,11603200
58,1981-03-09,0.08183059603846084,0.08183059603846084,0.08139993995428085,0.08139993995428085,15321600
59,1981-03-10,0.07795392502593067,0.07795392502593067,0.07752326875925064,0.07752326875925064,28380800
60,1981-03-11,0.07536994023014548,0.07536994023014548,0.07450862228870392,0.07450862228870392,29859200
61,1981-03-12,0.07752326875925064,0.07795392502593067,0.07752326875925064,0.07752326875925064,59248000
62,1981-03-13,0.07709258563696314,0.07709258563696314,0.07666192948818207,0.07666192948818207,231302400
63,1981-03-16,0.07967732101678848,0.08053863911812147,0.07967732101678848,0.07967732101678848,37228800
64,1981-03-17,0.0835532695055008,0.08441458781205616,0.0835532695055008,0.0835532695055008,43747200
65,1981-03-18,0.08872117847204208,0.08958249677012427,0.08872117847204208,0.08872117847204208,36937600
66,1981-03-19,0.08829050285916971,0.08829050285916971,0.08785984665155411,0.08785984665155411,37811200
67,1981-03-20,0.08872117847204208,0.08958249677012427,0.08872117847204208,0.08872117847204208,14604800
68,1981-03-23,0.0921671912074089,0.09302850921583315,0.0921671912074089,0.0921671912074089,22019200
69,1981-03-24,0.09216718886587395,0.09216718886587395,0.09173653274774551,0.09173653274774551,28156800
70,1981-03-25,0.09087524092370389,0.09087524092370389,0.09001314640045166,0.09001314640045166,7056000
71,1981-03-26,0.08872114461933586,0.08872114461933586,0.08829048275947571,0.08829048275947571,12275200
72,1981-03-27,0.08570655960827689,0.08570655960827689,0.08527590334415436,0.08527590334415436,12252800
73,1981-03-30,0.08527590334415436,0.08613722162268668,0.08527590334415436,0.08527590334415436,9900800
74,1981-03-31,0.08527585955761603,0.08527585955761603,0.084414541721344,0.084414541721344,15993600
75,1981-04-01,0.08398393153392221,0.08398393153392221,0.0835532695055008,0.0835532695055008,34070400
76,1981-04-02,0.09087519347667694,0.09130584949393837,0.09087519347667694,0.09087519347667694,31404800
77,1981-04-03,0.09130588173866272,0.09173654365829662,0.09130588173866272,0.09130588173866272,16486400
78,1981-04-06,0.09001310674024827,0.09001310674024827,0.08958245068788528,0.08958245068788528,22803200
79,1981-04-07,0.08915183474593948,0.08915183474593948,0.08872117847204208,0.08872117847204208,10684800
80,1981-04-08,0.09302853047847748,0.09388984868376501,0.09302853047847748,0.09302853047847748,21952000
81,1981-04-09,0.09475114941596985,0.09518181131433853,0.09475114941596985,0.09475114941596985,12499200
82,1981-04-10,0.09604310989379883,0.09647376595459206,0.09604310989379883,0.09604310989379883,33465600
83,1981-04-13,0.09604310989379883,0.09647376595459206,0.09604310989379883,0.09604310989379883,16060800
84,1981-04-14,0.09604310989379883,0.09647376595459206,0.09604310989379883,0.09604310989379883,6652800
85,1981-04-15,0.09173654365829662,0.09173654365829662,0.09130588173866272,0.09130588173866272,34048000
86,1981-04-16,0.08656784656948445,0.08656784656948445,0.08613719046115875,0.08613719046115875,23878400
87,1981-04-20,0.08872117847204208,0.08915183474593948,0.08872117847204208,0.08872117847204208,35347200
88,1981-04-21,0.09475114941596985,0.09518181131433853,0.09475114941596985,0.09475114941596985,28537600
89,1981-04-22,0.09819640219211578,0.09862706400535916,0.09819640219211578,0.09819640219211578,18995200
90,1981-04-23,0.10078037530183792,0.10121103722290192,0.10078037530183792,0.10078037530183792,58016000
91,1981-04-24,0.10078037068460627,0.10078037068460627,0.09991905838251114,0.09991905838251114,35056000
92,1981-04-27,0.09948841836038883,0.09948841836038883,0.09905775636434555,0.09905775636434555,38528000
93,1981-04-28,0.097765777049892,0.097765777049892,0.09733511507511139,0.09733511507511139,32188800
94,1981-04-29,0.09647376595459206,0.09647376595459206,0.09604310989379883,0.09604310989379883,13641600
95,1981-04-30,0.09776578098535538,0.09862710496958833,0.09776578098535538,0.09776578098535538,12611200
96,1981-05-01,0.09776578098535538,0.09862710496958833,0.09776578098535538,0.09776578098535538,16553600
97,1981-05-04,0.097765777049892,0.097765777049892,0.09733511507511139,0.09733511507511139,14448000
98,1981-05-05,0.09733507711940112,0.09733507711940112,0.09690442681312561,0.09690442681312561,17539200
99,1981-05-06,0.09475117703223128,0.09475117703223128,0.09432052075862885,0.09432052075862885,18950400
100,1981-05-07,0.09561246633529663,0.09604312822858847,0.09561246633529663,0.09561246633529663,9363200
101,1981-05-08,0.09647378325462341,0.09690444514292906,0.09647378325462341,0.09647378325462341,7907200
102,1981-05-11,0.09475117703223128,0.09475117703223128,0.09432052075862885,0.09432052075862885,11939200
103,1981-05-12,0.09432052075862885,0.09561249532972353,0.09432052075862885,0.09432052075862885,4256000
104,1981-05-13,0.09432050936969287,0.09518182756318337,0.09388984739780426,0.09388984739780426,4905600
105,1981-05-14,0.09345918268345499,0.09345918268345499,0.09259786456823349,0.09259786456823349,4928000
106,1981-05-15,0.09475114941596985,0.0960431293607902,0.09475114941596985,0.09475114941596985,4905600
107,1981-05-18,0.09647378325462341,0.09733509553066355,0.09647378325462341,0.09647378325462341,4166400
108,1981-05-19,0.09518181131433853,0.09518181131433853,0.09475114941596985,0.09475114941596985,25424000
109,1981-05-20,0.09776578098535538,0.09862710496958833,0.09776578098535538,0.09776578098535538,13283200
110,1981-05-21,0.10336509346961975,0.10379575533903539,0.10336509346961975,0.10336509346961975,32211200
111,1981-05-22,0.10810235887765884,0.10896368277063408,0.10810235887765884,0.10810235887765884,31427200
112,1981-05-26,0.10810236579261887,0.10810236579261887,0.10767171531915665,0.10767171531915665,85344000
113,1981-05-27,0.11370091885328291,0.11413158075876141,0.11370091885328291,0.11370091885328293,149497600
114,1981-05-28,0.11370091885328291,0.11413158075876141,0.11370091885328291,0.11370091885328293,73987200
115,1981-05-29,0.11413158476352692,0.11456301722244254,0.11413158476352692,0.11413158476352692,59382400
116,1981-06-01,0.11413158476352692,0.11456301722244254,0.11413158476352692,0.11413158476352692,51251200
117,1981-06-02,0.10896367926997405,0.10896367926997405,0.10853301733732224,0.10853301733732224,40432000
118,1981-06-03,0.10853301733732224,0.10939432970205351,0.10853301733732224,0.10853301733732224,39446400
119,1981-06-04,0.1106863170862198,0.11111696752447077,0.1106863170862198,0.11068631708621979,56067200
120,1981-06-05,0.10939434117539315,0.10939434117539315,0.10896369069814682,0.10896369069814682,57680000
121,1981-06-08,0.10551841909338118,0.10551841909338118,0.1050877571105957,0.1050877571105957,93497600
122,1981-06-09,0.10724101960659027,0.1076716814451377,0.10724101960659027,0.10724101960659027,119593600
123,1981-06-10,0.10853301733732224,0.10982499163470531,0.10853301733732224,0.10853301733732224,25222400
124,1981-06-11,0.11327027529478072,0.11370093727001578,0.11327027529478072,0.11327027529478073,38976000
125,1981-06-12,0.11240894692888695,0.11240894692888695,0.11197828501462936,0.11197828501462936,25804800
126,1981-06-15,0.11197831092059819,0.11197831092059819,0.11154764890670776,0.11154764890670776,143763200
127,1981-06-16,0.10982495880767164,0.10982495880767164,0.10939429700374603,0.10939429700374603,37251200
128,1981-06-17,0.10810236579261887,0.10810236579261887,0.10767171531915665,0.10767171531915665,27574400
129,1981-06-18,0.1076716814451377,0.10810233178311529,0.10724101960659027,0.10724101960659027,23049600
130,1981-06-19,0.10465708317371054,0.10465708317371054,0.10422643274068832,0.10422643274068832,27507200
131,1981-06-22,0.1007804046409401,0.1007804046409401,0.10034975409507751,0.10034975409507751,10841600
132,1981-06-23,0.10207235813140869,0.10293444098651434,0.10207235813140869,0.10207235813140869,15030400
133,1981-06-24,0.10034972375531075,0.10034972375531075,0.09948839992284775,0.09948839992284775,23027200
134,1981-06-25,0.1016416996717453,0.10207236159504554,0.1016416996717453,0.1016416996717453,24259200
135,1981-06-26,0.10121106668737805,0.10121106668737805,0.10034975409507751,0.10034975409507751,23788800
136,1981-06-29,0.09776573892624563,0.09776573892624563,0.09690442681312561,0.09690442681312561,10595200
137,1981-06-30,0.09001310674024827,0.09001310674024827,0.08958245068788528,0.08958245068788528,35907200
138,1981-07-01,0.08915183474593948,0.08915183474593948,0.08872117847204208,0.08872117847204208,170464000
139,1981-07-02,0.08872117847204208,0.08915183474593948,0.08872117847204208,0.08872117847204208,30284800
140,1981-07-06,0.08656785000259004,0.08656785000259004,0.08570653200149536,0.08570653200149536,16531200
141,1981-07-07,0.08656782656908035,0.08742914433702031,0.08656782656908035,0.08656782656908035,15836800
142,1981-07-08,0.09001314640045166,0.09044457893130482,0.09001314640045166,0.09001314640045166,16620800
143,1981-07-09,0.08355320739921389,0.08355320739921389,0.08312255144119263,0.08312255144119263,32883200
144,1981-07-10,0.07709258563696314,0.07709258563696314,0.07666192948818207,0.07666192948818207,55171200
145,1981-07-13,0.07838531583547592,0.07881597762308432,0.07838531583547592,0.07838531583547592,45740800
146,1981-07-14,0.08183059841394424,0.08269191635759253,0.08183059841394424,0.08183059841394424,19779200
147,1981-07-15,0.0839838981628418,0.08441455426985416,0.0839838981628418,0.0839838981628418,10953600
148,1981-07-16,0.08613719046115875,0.08699850842809531,0.08613719046115875,0.08613719046115875,15232000
149,1981-07-17,0.0891517847776413,0.08958244656044632,0.0891517847776413,0.0891517847776413,19824000
150,1981-07-20,0.08355320739921389,0.08355320739921389,0.08312255144119263,0.08312255144119263,23654400
151,1981-07-21,0.08312259215366985,0.08312259215366985,0.08269193023443222,0.08269193023443222,31942400
152,1981-07-22,0.07881599168369194,0.07881599168369194,0.07795389741659164,0.07795389741659164,22668800
153,1981-07-23,0.08010795712471008,0.08053861894263582,0.08010795712471008,0.08010795712471008,34451200
154,1981-07-24,0.08269193023443222,0.08312259215366985,0.08269193023443222,0.08269193023443222,28851200
155,1981-07-27,0.08613719046115875,0.08656784656948445,0.08613719046115875,0.08613719046115875,17337600
156,1981-07-28,0.08355320739921389,0.08355320739921389,0.08312255144119263,0.08312255144119263,22848000
157,1981-07-29,0.08226126026091089,0.08226126026091089,0.08183059841394424,0.08183059841394424,15500800
158,1981-07-30,0.08484520018100739,0.08570651804181258,0.08484520018100739,0.08484520018100739,9900800
159,1981-07-31,0.08613719046115875,0.08656784656948445,0.08613719046115875,0.08613719046115875,10953600
160,1981-08-03,0.08613722162268668,0.08613722162268668,0.08527590334415436,0.08527590334415436,12432000
161,1981-08-04,0.08656782656908035,0.08699848832819226,0.08656782656908035,0.08656782656908035,31673600
162,1981-08-05,0.0891517847776413,0.08958244656044632,0.0891517847776413,0.0891517847776413,17494400
163,1981-08-06,0.08742916348362538,0.08742916348362538,0.08699850738048553,0.08699850738048553,10528000
164,1981-08-07,0.08699850738048553,0.08742916348362538,0.08699850738048553,0.08699850738048553,9206400
165,1981-08-10,0.08699850738048553,0.08699850738048553,0.08699850738048553,0.08699850738048553,0
166,1981-08-11,0.08527585955761603,0.08527585955761603,0.084414541721344,0.084414541721344,71456000
167,1981-08-12,0.08312259215366985,0.08312259215366985,0.08269193023443222,0.08269193023443222,26275200
168,1981-08-13,0.08053861894263582,0.08053861894263582,0.08010795712471008,0.08010795712471008,27484800
169,1981-08-14,0.07967734480771829,0.07967734480771829,0.07881602644920349,0.07881602644920349,24192000
170,1981-08-17,0.0770925891152275,0.0770925891152275,0.07623127102851868,0.07623127102851868,18905600
171,1981-08-18,0.07536994023014548,0.07536994023014548,0.07450862228870392,0.07450862228870392,17001600
172,1981-08-19,0.07450864593592178,0.07450864593592178,0.07364732772111893,0.07364732772111893,20675200
173,1981-08-20,0.07450862228870392,0.07493928413456721,0.07450862228870392,0.07450862228870392,17113600
174,1981-08-21,0.07020205380519126,0.07020205380519126,0.06934073567390442,0.06934073567390442,41910400
175,1981-08-24,0.06546401570750343,0.06546401570750343,0.06503335386514664,0.06503335386514664,23072000
176,1981-08-25,0.06675675511360168,0.06718741113529904,0.06675675511360168,0.06675675511360168,40700800
177,1981-08-26,0.06589466089503439,0.06589466089503439,0.06546400487422943,0.06546400487422943,33600000
178,1981-08-27,0.06589469313621521,0.0663261256564551,0.06589469313621521,0.06589469313621521,25916800
179,1981-08-28,0.06934073567390442,0.0697713918644047,0.06934073567390442,0.06934073567390442,38035200
180,1981-08-31,0.06934073567390442,0.0697713918644047,0.06934073567390442,0.06934073567390442,40947200
181,1981-09-01,0.07364732772111893,0.07407798970366378,0.07364732772111893,0.07364732772111893,37027200
182,1981-09-02,0.0749393180012703,0.07536997429147148,0.0749393180012703,0.0749393180012703,19376000
183,1981-09-03,0.0719246800735811,0.0719246800735811,0.07106336206197739,0.07106336206197739,37475200
184,1981-09-04,0.07063271627258304,0.07063271627258304,0.0702020600438118,0.0702020600438118,15254400
185,1981-09-08,0.06847942226540205,0.06847942226540205,0.06804876029491425,0.06804876029491425,25446400
186,1981-09-09,0.06804876029491425,0.06847942226540205,0.06804876029491425,0.06804876029491425,30531200
187,1981-09-10,0.06847941130399704,0.06891006745526362,0.06847941130399704,0.06847941130399704,34809600
188,1981-09-11,0.068048750543156,0.068048750543156,0.06761809438467026,0.06761809438467026,17539200
189,1981-09-14,0.06589466089503439,0.06589466089503439,0.06546400487422943,0.06546400487422943,27686400
190,1981-09-15,0.0641720570718474,0.0641720570718474,0.06374140083789825,0.06374140083789825,19510400
191,1981-09-16,0.06288009122738784,0.06288009122738784,0.06244942918419838,0.06244942918419838,19353600
192,1981-09-17,0.06115746491224768,0.06115746491224768,0.060726802796125405,0.06072680279612541,19376000
193,1981-09-18,0.061157435178756714,0.061588091335214167,0.061157435178756714,0.061157435178756714,26320000
194,1981-09-21,0.06158806383609772,0.06201872555055022,0.06158806383609772,0.06158806383609772,49033600
195,1981-09-22,0.0585735008903436,0.0585735008903436,0.05814284458756447,0.05814284458756447,47420800
196,1981-09-23,0.05771216495024452,0.05771216495024452,0.056850846856832504,0.056850846856832504,28201600
197,1981-09-24,0.056850818275188536,0.056850818275188536,0.05642016232013703,0.056420162320137024,18300800
198,1981-09-25,0.049959518972260065,0.049959518972260065,0.04909820109605789,0.04909820109605789,34608000
199,1981-09-28,0.049528878182172775,0.04995954017821606,0.049528878182172775,0.049528878182172775,91728000
200,1981-09-29,0.052112825214862823,0.05254348714733333,0.052112825214862823,0.052112825214862823,94684800
201,1981-09-30,0.05254347249865532,0.05297412856077637,0.05254347249865532,0.05254347249865532,49996800
202,1981-10-01,0.05254347249865532,0.05297412856077637,0.05254347249865532,0.05254347249865532,61129600
203,1981-10-02,0.056850846856832504,0.057281508778681524,0.056850846856832504,0.056850846856832504,45046400
204,1981-10-05,0.05857347324490547,0.05943479119422769,0.05857347324490547,0.05857347324490547,43097600
205,1981-10-06,0.0585735008903436,0.0585735008903436,0.05814284458756447,0.05814284458756447,28358400
206,1981-10-07,0.06158806383609772,0.06244938151471947,0.06158806383609772,0.06158806383609772,38841600
207,1981-10-08,0.06374140083789825,0.0641720570718474,0.06374140083789825,0.06374140083789825,31091200
208,1981-10-09,0.06417206674814224,0.06503338509620275,0.06417206674814224,0.06417206674814224,54521600
209,1981-10-12,0.06632611900568008,0.0667567809443007,0.06632611900568008,0.06632611900568008,27350400
210,1981-10-13,0.06632611900568008,0.06718743713263506,0.06632611900568008,0.06632611900568008,44195200
211,1981-10-14,0.06288009122738784,0.06288009122738784,0.06244942918419838,0.06244942918419838,30979200
212,1981-10-15,0.06374140083789825,0.0641720570718474,0.06374140083789825,0.06374140083789825,29433600
213,1981-10-16,0.0633107551646333,0.0633107551646333,0.06288009881973267,0.06288009881973267,36467200
214,1981-10-19,0.06417206674814224,0.06460272879731636,0.06417206674814224,0.06417206674814224,20585600
215,1981-10-20,0.06761809438467026,0.068048750543156,0.06761809438467026,0.06761809438467026,35728000
216,1981-10-21,0.06761809438467026,0.068048750543156,0.06761809438467026,0.06761809438467026,76899200
217,1981-10-22,0.06761809035754898,0.06761809035754898,0.06718742847442627,0.06718742847442627,32278400
218,1981-10-23,0.06589466089503439,0.06589466089503439,0.06546400487422943,0.06546400487422943,27910400
219,1981-10-26,0.06546400487422943,0.06589466089503439,0.06546400487422943,0.06546400487422943,27283200
220,1981-10-27,0.06675675511360168,0.0676180729072804,0.06675675511360168,0.06675675511360168,85590400
221,1981-10-28,0.06891008466482162,0.06934074667392721,0.06891008466482162,0.06891008466482162,44172800
222,1981-10-29,0.06847942226540205,0.06847942226540205,0.06804876029491425,0.06804876029491425,30486400
223,1981-10-30,0.06891008466482162,0.06934074667392721,0.06891008466482162,0.06891008466482162,52729600
224,1981-11-02,0.06891008466482162,0.06934074667392721,0.06891008466482162,0.06891008466482162,36915200
225,1981-11-03,0.06847942226540205,0.06847942226540205,0.06804876029491425,0.06804876029491425,28380800
226,1981-11-04,0.0667567809443007,0.0667567809443007,0.06632611900568008,0.06632611900568008,23811200
227,1981-11-05,0.06201872555055022,0.06201872555055022,0.06158806383609772,0.06158806383609772,23363200
228,1981-11-06,0.06201876699924469,0.06244942325123229,0.06201876699924469,0.06201876699924469,24595200
229,1981-11-09,0.06288009881973267,0.0633107551646333,0.06288009881973267,0.06288009881973267,20384000
230,1981-11-10,0.06331073492765427,0.06374139688518418,0.06331073492765427,0.06331073492765427,16755200
231,1981-11-11,0.06503335386514664,0.06546401570750343,0.06503335386514664,0.06503335386514664,27440000
232,1981-11-12,0.06718742847442627,0.06761809035754898,0.06718742847442627,0.06718742847442627,39916800
233,1981-11-13,0.06288009122738784,0.06288009122738784,0.06244942918419838,0.06244942918419838,21011200
234,1981-11-16,0.06201872555055022,0.06201872555055022,0.06158806383609772,0.06158806383609772,22556800
235,1981-11-17,0.06288009881973267,0.0633107551646333,0.06288009881973267,0.06288009881973267,35414400
236,1981-11-18,0.06503335386514664,0.06546401570750343,0.06503335386514664,0.06503335386514664,29142400
237,1981-11-19,0.06503335386514664,0.06546401570750343,0.06503335386514664,0.06503335386514664,40006400
238,1981-11-20,0.06546400487422943,0.06589466089503439,0.06546400487422943,0.06546400487422943,38102400
239,1981-11-23,0.06331074752028966,0.06331074752028966,0.06244942918419838,0.06244942918419838,22960000
240,1981-11-24,0.06244942325123229,0.06244942325123229,0.06201876699924469,0.06201876699924469,22153600
241,1981-11-25,0.06331073492765427,0.06374139688518418,0.06331073492765427,0.06331073492765427,52550400
242,1981-11-27,0.06503335386514664,0.06546401570750343,0.06503335386514664,0.06503335386514664,37251200
243,1981-11-30,0.06460272879731636,0.06460272879731636,0.06417206674814224,0.06417206674814224,23968000
244,1981-12-01,0.06417206674814224,0.06460272879731636,0.06417206674814224,0.06417206674814224,23385600
245,1981-12-02,0.06460270285606384,0.06503335898202,0.06460270285606384,0.06460270285606384,37564800
246,1981-12-03,0.0641720570718474,0.0641720570718474,0.06374140083789825,0.06374140083789825,20428800
247,1981-12-04,0.06546400487422943,0.06589466089503439,0.06546400487422943,0.06546400487422943,137155200
248,1981-12-07,0.06589469313621521,0.0663261256564551,0.06589469313621521,0.06589469313621521,59292800
249,1981-12-08,0.0654640208582616,0.0654640208582616,0.06460270285606384,0.06460270285606384,50624000
250,1981-12-09,0.06503335386514664,0.06546401570750343,0.06503335386514664,0.06503335386514664,34272000
251,1981-12-10,0.06503335386514664,0.06546401570750343,0.06503335386514664,0.06503335386514664,37408000
252,1981-12-11,0.06503335898202,0.0654640208582616,0.06460270285606384,0.06460270285606384,76092800
253,1981-12-14,0.06331074752028966,0.06331074752028966,0.06244942918419838,0.06244942918419838,25244800
254,1981-12-15,0.06417206674814224,0.06460272879731636,0.06417206674814224,0.06417206674814224,31315200
255,1981-12-16,0.06718742847442627,0.06761809035754898,0.06718742847442627,0.06718742847442627,65452800
256,1981-12-17,0.07278600335121155,0.07321666529733772,0.07278600335121155,0.07278600335121155,51452800
257,1981-12-18,0.07881602644920349,0.07924668275331699,0.07881602644920349,0.07881602644920349,71724800
258,1981-12-21,0.07580060854120667,0.07580060854120667,0.0753699466586113,0.0753699466586113,56403200
259,1981-12-22,0.07666192948818207,0.07709258563696314,0.07666192948818207,0.07666192948818207,53827200
260,1981-12-23,0.07536997429147148,0.07536997429147148,0.0749393180012703,0.0749393180012703,28896000
261,1981-12-24,0.0753699466586113,0.07580060854120667,0.0753699466586113,0.0753699466586113,28918400
262,1981-12-28,0.07278599122954217,0.07278599122954217,0.07192467898130417,0.07192467898130417,36579200
263,1981-12-29,0.07321666926145554,0.07407798745005527,0.07321666926145554,0.07321666926145554,24236800
264,1981-12-30,0.07623127102851868,0.07666193294701608,0.07623127102851868,0.07623127102851868,32188800
265,1981-12-31,0.07623127102851868,0.07666193294701608,0.07623127102851868,0.07623127102851868,54656000
266,1982-01-04,0.07623127621695855,0.07623127621695855,0.07580062001943588,0.07580062001943588,71254400
267,1982-01-05,0.07278599122954217,0.07278599122954217,0.07192467898130417,0.07192467898130417,35840000
268,1982-01-06,0.0714940181926365,0.0714940181926365,0.07106336206197739,0.07106336206197739,66080000
269,1982-01-07,0.0663260932041815,0.0663260932041815,0.06546400487422943,0.06546400487422943,70044800
270,1982-01-08,0.06847941130399704,0.06891006745526362,0.06847941130399704,0.06847941130399704,56604800
271,1982-01-11,0.06460272879731636,0.06460272879731636,0.06417206674814224,0.06417206674814224,33331200
272,1982-01-12,0.06244942325123229,0.06244942325123229,0.06201876699924469,0.06201876699924469,59920000
273,1982-01-13,0.06201872555055022,0.06201872555055022,0.06158806383609772,0.06158806383609772,41753600
274,1982-01-14,0.06460270285606384,0.06503335898202,0.06460270285606384,0.06460270285606384,25715200
275,1982-01-15,0.06891008466482162,0.0697714029327456,0.06891008466482162,0.06891008466482162,46704000
276,1982-01-18,0.0702020600438118,0.07106337825164108,0.0702020600438118,0.0702020600438118,28000000
277,1982-01-19,0.06934072935681597,0.06934072935681597,0.06847941130399704,0.06847941130399704,55507200
278,1982-01-20,0.06977140158414841,0.07020206358492981,0.06977140158414841,0.06977140158414841,25827200
279,1982-01-21,0.07106336206197739,0.0714940181926365,0.07106336206197739,0.07106336206197739,33331200
280,1982-01-22,0.07149400562047958,0.07192466742569269,0.07149400562047958,0.07149400562047958,24259200
281,1982-01-25,0.0697713918644047,0.0697713918644047,0.06934073567390442,0.06934073567390442,44710400
282,1982-01-26,0.0676180729072804,0.0676180729072804,0.06675675511360168,0.06675675511360168,21212800
283,1982-01-27,0.06718742847442627,0.0680487464903862,0.06718742847442627,0.06718742847442627,31360000
284,1982-01-28,0.06934073567390442,0.0697713918644047,0.06934073567390442,0.06934073567390442,39603200
